fecha,tweet,sentimiento,sentimiento_original,tweet_limpio
2009-05-03 06:19:21,is talking to the girls and boys on skype ,4,positivo,is talking to the girls and boys on skype
2009-05-01 20:35:30,@jfer32075 how many days until august... i totally typed daddys at first... weird since i always refer to HIM as daddy... ,4,positivo,how many days until august... i totally typed daddys at first... weird since i always refer to HIM as daddy...
2009-05-31 10:34:47,is sorry that weekend is already over ,0,negativo,is sorry that weekend is already over
2009-06-01 16:07:38,@MizzSexiiBaby thx for the twesent bestie!!! ,4,positivo,thx for the twesent bestie!!!
2009-04-18 15:29:42,@TekkDave LOL it was epic pwnage but I had to go ,0,negativo,LOL it was epic pwnage but I had to go
2009-06-07 15:10:57,@JesseMcCartney ITS MYBDAY CAN U WRITEBACK AND WISH ME HAppy BDAY ? ,0,negativo,ITS MYBDAY CAN U WRITEBACK AND WISH ME HAppy BDAY ?
2009-05-03 22:22:20,@BkBap LOL!!! I don't know...it gets a lil crazy around here sometimes  How was your weekend?,4,positivo,LOL!!! I don't know...it gets a lil crazy around here sometimes How was your weekend?
2009-06-01 15:27:24,"@RichardBuckle not played KotOR so can't comment, I would agree the game is a bit superficial in places though. Story is excellent. ",4,positivo,"not played KotOR so can't comment, I would agree the game is a bit superficial in places though. Story is excellent."
2009-06-18 15:00:20, no James 2day maybe ill c him 2morrow,0,negativo,no James 2day maybe ill c him 2morrow
2009-05-02 11:03:09,Nightmare... I actually set the BBQ on fire this afternoon!  Could to with a new BBQ now ;),0,negativo,Nightmare... I actually set the BBQ on fire this afternoon! Could to with a new BBQ now ;)
2009-04-07 04:17:34,bad dayy ,0,negativo,bad dayy
2009-06-18 16:35:41,i am checking my email. i wish I could figure out how to upload a pic of me??? SAD FACE ,0,negativo,i am checking my email. i wish I could figure out how to upload a pic of me??? SAD FACE
2009-06-01 17:08:04,@eggface down with the snobs and up with the comfort goodness ,4,positivo,down with the snobs and up with the comfort goodness
2009-06-06 08:42:34,"Off to play mini putt-putt at Sugar Creek, the world's best mini-golf. Wade and Kristen--we need you! ",4,positivo,"Off to play mini putt-putt at Sugar Creek, the world's best mini-golf. Wade and Kristen--we need you!"
2009-05-11 22:43:31,"@matthewvella It did! It's still in the box, to keep it in mint condition  - will throw you the cash tonight",4,positivo,"It did! It's still in the box, to keep it in mint condition - will throw you the cash tonight"
2009-06-17 21:26:42,"@ska_o_licious I was on that shit for a whole year, I know how hard it can be  Seriously if you wanna talk I'm here",0,negativo,"I was on that shit for a whole year, I know how hard it can be Seriously if you wanna talk I'm here"
2009-05-17 11:56:53,i just ate lunch. but mommy came home.  boo!,0,negativo,i just ate lunch. but mommy came home. boo!
2009-05-02 10:46:37,Mowing the lawn is getting hard on my diabetic legs.  ,0,negativo,Mowing the lawn is getting hard on my diabetic legs.
2009-06-17 12:39:25,"@DavidJobGriffin Yeah, must have started downloading at the same time as the rest of the UK ",0,negativo,"Yeah, must have started downloading at the same time as the rest of the UK"
2009-05-02 11:23:34,Is at her cousin kerris! she has a job interview..but first she has to go get me starbucks! hanging around her house. Talk to me ,4,positivo,Is at her cousin kerris! she has a job interview..but first she has to go get me starbucks! hanging around her house. Talk to me
2009-06-25 02:23:28,emailed blogbank again regarding my blog earning.. ,0,negativo,emailed blogbank again regarding my blog earning..
2009-05-02 01:31:15,"FINALLY home  hello bed, you've never felt so good, lol. night!",4,positivo,"FINALLY home hello bed, you've never felt so good, lol. night!"
2009-05-31 09:29:34,I miss him already! ,0,negativo,I miss him already!
2009-06-02 01:51:09,im not feeling well at all ! ,0,negativo,im not feeling well at all !
2009-06-21 03:49:23,@prenvo probably. Tweetie was updated a week ago now for twitopocalypse and still apple haven't approved it ,0,negativo,probably. Tweetie was updated a week ago now for twitopocalypse and still apple haven't approved it
2009-05-30 19:14:02,I just ordered my free samples for Aveeno so I thought I would share ,4,positivo,I just ordered my free samples for Aveeno so I thought I would share
2009-06-22 20:44:55,@lareegebers you would think! But not right now its not. ,0,negativo,you would think! But not right now its not.
2009-05-03 19:36:11,!@#$ tomorrow's Monday ,0,negativo,! tomorrow's Monday
2009-06-07 12:50:31,"@alliYu I should have! I want Asian food, make me some. I'm coming over ",4,positivo,"I should have! I want Asian food, make me some. I'm coming over"
2009-05-31 02:34:22,"@nadie20 i think im going to go durin thhe week asweel with @czob and @iyaitssuzanne if they want, 3 times may be my limit ",4,positivo,"i think im going to go durin thhe week asweel with and if they want, 3 times may be my limit"
2009-05-18 07:01:18,@BiGVixXen I use it for flights...hate hate flying...take it 1/2 an hour b4 u get on and you should be angst-free ,4,positivo,I use it for flights...hate hate flying...take it 1/2 an hour b4 u get on and you should be angst-free
2009-06-06 08:36:32,perdii 3 followers ,0,negativo,perdii 3 followers
2009-05-18 04:39:00,"Who like Transformers Movie?...Today it's premiere of Revenge of The Fallen soundtrack, New Divide, by Linkin Park... I can't wait ",4,positivo,"Who like Transformers Movie?...Today it's premiere of Revenge of The Fallen soundtrack, New Divide, by Linkin Park... I can't wait"
2009-06-14 23:56:29,"Still sick?! Ugh. Anyway, party in Palm Springs was fun today. Good to see the fam ",4,positivo,"Still sick?! Ugh. Anyway, party in Palm Springs was fun today. Good to see the fam"
2009-06-25 08:39:54,@judis217 haha exactly!! I bet his kids are looking at him strangely these days  awful example to set for kids,0,negativo,haha exactly!! I bet his kids are looking at him strangely these days awful example to set for kids
2009-06-17 07:42:53,&quot;Grandpas funeral is on Friday not Thursday SAD ,0,negativo,&quot;Grandpas funeral is on Friday not Thursday SAD
2009-04-19 05:54:11,@hollybird Have a good day Holly ,4,positivo,Have a good day Holly
2009-06-01 19:34:24,@4hoursstanding Feeling horrible today but I look like a pirate with my eye patch! Eye is still sore!   Hope all is good! Must catch up!,0,negativo,Feeling horrible today but I look like a pirate with my eye patch! Eye is still sore! Hope all is good! Must catch up!
2009-06-02 11:11:47,"@spinalfusion blogher is a conference in chicago in July for bloggers, Sold out ",0,negativo,"blogher is a conference in chicago in July for bloggers, Sold out"
2009-06-19 15:06:49,I will one day be able to watch msnbc on my TV.  one day .... .... ....,0,negativo,I will one day be able to watch msnbc on my TV. one day .... .... ....
2009-06-04 09:24:50,@RevRunWisdom I have my family and close friends that money can't buy ,4,positivo,I have my family and close friends that money can't buy
2009-06-07 02:46:40,Three days until our holiday and Hannah gets struck down with the flu. Typical ,0,negativo,Three days until our holiday and Hannah gets struck down with the flu. Typical
2009-06-17 16:35:46,seeing your exboyfriend's sister at your work is maximum awkward. i really wish i could say hi. ,0,negativo,seeing your exboyfriend's sister at your work is maximum awkward. i really wish i could say hi.
2009-05-17 00:35:03,@jenniealminar well whaddya know!!! awesome freebie ,4,positivo,well whaddya know!!! awesome freebie
2009-05-30 07:31:16,"wow, waking up to my mom vacuuming.. just the way i wanted to. but it's super sunny! ",4,positivo,"wow, waking up to my mom vacuuming.. just the way i wanted to. but it's super sunny!"
2009-05-31 15:05:36,"@ChargerJenn Thx for answering so quick,I was afraid I was gonna crash twitter with all the spamming I did 2 RR..sorry bout that ",4,positivo,"Thx for answering so quick,I was afraid I was gonna crash twitter with all the spamming I did 2 RR..sorry bout that"
2009-05-30 15:01:23,@cburkett3 You can definitely submit them thank you very much. (: And @yetnoti I know! But I have yet to come visit you. ,0,negativo,You can definitely submit them thank you very much. (: And I know! But I have yet to come visit you.
2009-05-30 13:15:05,"Watch out @guyzo - coming soon, #tweetbreak on Channel 99 courtesy of @NitzanHorowitz  BTW, @kfirpravda, how about questions from Knesset?",4,positivo,"Watch out - coming soon, tweetbreak on Channel 99 courtesy of BTW, how about questions from Knesset?"
2009-06-15 07:03:07,@bobsd46 I'm beginning to fear that the FirstClass Mobile app is vaporware... An &quot;imminent&quot; release has been promised for months now. ,0,negativo,I'm beginning to fear that the FirstClass Mobile app is vaporware... An &quot;imminent&quot; release has been promised for months now.
2009-06-02 15:58:35,Hey @jonasbrothers *type your question here* #jonasliveonfb Have any song inspirated in your crazy fans  ?,4,positivo,Hey *type your question here* jonasliveonfb Have any song inspirated in your crazy fans ?
2009-05-31 04:16:27,mon ipod est mort ... ,0,negativo,mon ipod est mort ...
2009-06-01 08:18:52,@CosgroveMiranda good morningg ,4,positivo,good morningg
2009-06-16 19:28:48,@truexstoryyyyy Ugh! This kid is hungry too!  Haha,0,negativo,Ugh! This kid is hungry too! Haha
2009-05-26 21:49:16,@JTK793  I know your phone sucks ,4,positivo,I know your phone sucks
2009-06-01 04:33:27,"@blissery Salamaz! I can even play around with the colors, may parang palette sa Wordpress theme na yun e.  Go experiment with yours!",4,positivo,"Salamaz! I can even play around with the colors, may parang palette sa Wordpress theme na yun e. Go experiment with yours!"
2009-05-10 02:32:00,"@firequinito From the champion team in the defunct MBA, Cebu Gems! ",4,positivo,"From the champion team in the defunct MBA, Cebu Gems!"
2009-06-05 08:54:18,@Rschrim it's bad enough they were distracting me with their hyper-fits. I don't need (badly) singing plasterers to top it off ,0,negativo,it's bad enough they were distracting me with their hyper-fits. I don't need (badly) singing plasterers to top it off
2009-06-15 02:31:05,great! lost my office 2003.iso folder  found a unused key for frontpage 2003 but cant find the disc ,0,negativo,great! lost my office 2003.iso folder found a unused key for frontpage 2003 but cant find the disc
2009-06-01 00:14:52,@WalesTourism morning good weekend but sadly wasnt in wales ,0,negativo,morning good weekend but sadly wasnt in wales
2009-05-30 01:53:50,OK friends! Im going to sleep! I hate myself right now o Gosh! bleh! sorry if i woke everyone  ha,0,negativo,OK friends! Im going to sleep! I hate myself right now o Gosh! bleh! sorry if i woke everyone ha
2009-06-06 01:37:42,@antrix hmm nice if you are ok with it. I'm still looking for the one for me ,0,negativo,hmm nice if you are ok with it. I'm still looking for the one for me
2009-06-01 18:11:29,"@dalastmil62 @ja3rok did tell me to only update Twitter when i added something new...sorry, you guys ",0,negativo,"did tell me to only update Twitter when i added something new...sorry, you guys"
2009-06-07 07:33:47,@Sarahintheskyy - http://www.youtube.com/user/tissam145 - You commented on this channel 8 months ago ,4,positivo,- - You commented on this channel 8 months ago
2009-06-19 21:01:07,Lonley. No book to read. No friend to hug. No one to hold hands with.  welcome home me. Welcome back.,0,negativo,Lonley. No book to read. No friend to hug. No one to hold hands with. welcome home me. Welcome back.
2009-04-18 16:00:02,@planetjefferson U may need to check for the Miikeyyworm issue. Mousing over your twitter name indicates a potential issue. ,0,negativo,U may need to check for the Miikeyyworm issue. Mousing over your twitter name indicates a potential issue.
2009-05-31 00:42:11,"bar, bowling, buffalo wild wings.... great night  sleepy time.......",4,positivo,"bar, bowling, buffalo wild wings.... great night sleepy time......."
2009-05-10 09:32:13,@iiamsliim it's aite so far but I'm still homesick ,0,negativo,it's aite so far but I'm still homesick
2009-06-19 21:14:10,finals: done. now must wait for grades... amazingly fun night. feet hurt from heels  exhausted. need rest for a full day of packing. night,0,negativo,finals: done. now must wait for grades... amazingly fun night. feet hurt from heels exhausted. need rest for a full day of packing. night
2009-05-17 11:26:55,"At home, time to do some stuff in my secret project ",4,positivo,"At home, time to do some stuff in my secret project"
2009-06-01 11:52:42,"Music, music, music. // vanessa carlton - twilight &lt;3 // what the f*ck is that ? my userpic is a bit . . destroyed. &gt;.&lt; // ouch. ",0,negativo,"Music, music, music. // vanessa carlton - twilight &lt;3 // what the f*ck is that ? my userpic is a bit . . destroyed. &gt;.&lt; // ouch."
2009-05-29 10:28:32,waitin 4 emma 2 get her arse in2 gear so we can go pub! its soooo SUNNY!!!! ,4,positivo,waitin 4 emma 2 get her arse in2 gear so we can go pub! its soooo SUNNY!!!!
2009-06-25 10:25:53,"@FlyingAce75 Oh no!  She died.    I always thought she was such a lovely woman and a wonderful person.  You will be missed, Farrah.",0,negativo,"Oh no! She died. I always thought she was such a lovely woman and a wonderful person. You will be missed, Farrah."
